GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18
8600000US06390,6390,ZCTA5 06390,134,54,94,43,79,38,40,33,151083,13297,147500,19625,151250,33967,(X),(X),168193,34001,144333,27129,N,N,224263,83827,41,(X),(X),(X),(X),(X),(X),(X)
8600000US10001,10001,ZCTA5 10001,11639,506,3668,451,2734,412,7971,524,86801,10346,91418,12053,(X),(X),80823,11337,158183,25853,179351,28737,N,N,147978,33847,24,(X),(X),(X),(X),(X),(X),(X)
8600000US10002,10002,ZCTA5 10002,33348,548,17572,657,9991,617,15776,665,33726,3127,34755,4544,(X),(X),27472,3792,61946,2672,57927,4110,69979,6108,64542,5495,32.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10003,10003,ZCTA5 10003,27487,679,7331,581,6135,511,20156,849,98151,5628,156642,18981,(X),(X),86081,3552,161692,10734,254227,29785,N,N,127381,7777,23.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10004,10004,ZCTA5 10004,1574,201,591,137,502,120,983,191,119691,15833,224484,52225,(X),(X),95444,15507,177262,24337,287797,48923,N,N,109722,17641,22.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10005,10005,ZCTA5 10005,4252,396,1270,274,1127,279,2982,399,124194,10342,196011,41719,(X),(X),109556,11235,176424,28643,261819,64592,N,N,135924,26783,25.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10006,10006,ZCTA5 10006,1745,225,453,123,362,110,1292,206,123691,27459,141369,76393,176500,94307,103023,34723,162688,23020,176921,35835,N,N,156322,29206,21.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10007,10007,ZCTA5 10007,2781,229,1428,187,1315,170,1353,214,"250,000+",***,"250,000+",***,(X),(X),155665,36152,441278,56347,570723,84593,N,N,304243,61991,15.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10009,10009,ZCTA5 10009,29770,465,10991,774,6004,653,18779,790,59090,5355,58913,7933,105057,18320,58095,8830,85207,5441,101346,11401,N,N,74995,5332,24.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10010,10010,ZCTA5 10010,16050,639,4482,453,3419,428,11568,654,101718,7116,154000,35793,(X),(X),86075,9660,154979,9747,215431,22135,N,N,131039,10459,23.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10011,10011,ZCTA5 10011,29762,985,9004,730,7038,718,20758,965,109818,7540,178875,17451,(X),(X),92359,9898,196817,12211,304892,29328,N,N,144530,11465,22.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10012,10012,ZCTA5 10012,12470,442,3599,352,2984,285,8871,466,100859,5399,149313,15029,(X),(X),84274,9473,141430,9309,196493,21403,N,N,118524,9337,25.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10013,10013,ZCTA5 10013,11558,507,5728,526,4558,456,5830,464,96667,17159,117453,14115,(X),(X),73828,16273,242875,27704,305147,34696,N,N,181219,43046,30.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10014,10014,ZCTA5 10014,18786,671,4285,447,3689,407,14501,724,113973,10369,184570,25349,201362,20125,92307,6598,179375,9550,288229,33508,N,N,146826,10350,21.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10016,10016,ZCTA5 10016,28390,961,7958,733,6605,606,20432,995,104826,5131,163077,18587,(X),(X),89256,7200,152944,8891,238600,26975,N,N,118843,7256,22.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10017,10017,ZCTA5 10017,10157,665,2984,392,2393,383,7173,610,106421,12463,174848,41101,(X),(X),81934,10003,160725,15326,234768,29833,N,N,129180,16432,24.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10018,10018,ZCTA5 10018,4712,280,1049,210,774,179,3663,277,105500,11540,115179,42442,(X),(X),101691,10850,144419,14518,175083,26121,N,N,135513,17277,27.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10019,10019,ZCTA5 10019,23146,806,6255,519,4802,495,16891,866,94022,5480,137399,28398,(X),(X),80844,8935,144753,9121,215433,28091,N,N,118045,8863,24.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10020,10020,ZCTA5 10020,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10021,10021,ZCTA5 10021,23739,1133,9431,849,7792,707,14308,1013,115076,13697,229975,22071,(X),(X),75575,7147,218180,17613,351722,36740,N,N,128616,14286,30,(X),(X),(X),(X),(X),(X),(X)
8600000US10022,10022,ZCTA5 10022,17892,660,5998,557,5525,567,11894,649,126378,8059,245941,22262,(X),(X),91457,7882,234492,24394,408657,68407,N,N,144929,14474,26.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10023,10023,ZCTA5 10023,32755,1181,12348,810,10099,769,20407,1188,111478,10254,192054,19551,(X),(X),85692,6994,188600,12631,302507,28260,N,N,118714,8121,25.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10024,10024,ZCTA5 10024,28675,978,12764,858,10552,779,15911,978,113839,5687,179746,16307,(X),(X),72045,7607,202005,13762,299856,29710,N,N,122395,11256,27.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10025,10025,ZCTA5 10025,43456,932,19089,932,13438,872,24367,928,74065,4869,127220,10460,164167,16530,54358,4616,124739,6919,183107,14634,N,N,78214,5488,30.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10026,10026,ZCTA5 10026,14527,360,7280,385,3176,383,7247,378,47264,4441,49761,7010,110104,15627,40701,7938,79815,6041,89637,10186,N,N,66983,6853,35.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10027,10027,ZCTA5 10027,22937,541,11775,587,5157,465,11162,611,40782,3120,47987,2847,(X),(X),32648,4440,70034,4255,84498,7382,N,N,53044,4037,36.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10028,10028,ZCTA5 10028,24941,846,10328,764,9315,775,14613,780,114939,6716,211654,18315,(X),(X),77996,7133,203678,12612,346193,27519,N,N,102780,7576,27.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10029,10029,ZCTA5 10029,30115,590,16452,655,6452,516,13663,721,31350,1805,35799,2817,51255,3519,20718,1800,60756,3927,67493,5322,N,N,51479,4765,43.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10030,10030,ZCTA5 10030,11891,437,5579,453,1849,303,6312,479,33196,2758,40652,4375,63024,8093,24135,5638,53229,3425,59390,5594,N,N,45419,5224,38,(X),(X),(X),(X),(X),(X),(X)
8600000US10031,10031,ZCTA5 10031,21191,557,10655,639,3914,401,10536,556,39774,3792,43121,3251,63750,7617,32407,4095,56924,3559,63989,5769,N,N,47226,3436,34.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10032,10032,ZCTA5 10032,20243,455,11086,562,4717,434,9157,596,37280,2545,40674,3410,51904,8298,28114,2846,52050,3245,55498,4106,70323,7277,43812,3565,39.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10033,10033,ZCTA5 10033,19548,453,11934,525,5822,485,7614,432,44933,2793,46979,4209,67969,5709,33954,3210,64437,3219,67622,4230,N,N,52747,4423,41.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10034,10034,ZCTA5 10034,15462,306,9034,498,4390,441,6428,470,42581,3518,40889,4538,63374,5113,41597,4482,59635,3211,61530,4567,N,N,52540,4320,36.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10035,10035,ZCTA5 10035,12999,398,6397,467,2195,326,6602,441,27424,2708,34705,4135,54179,8885,18343,2525,47759,3599,54044,6151,N,N,39272,4341,35.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10036,10036,ZCTA5 10036,15455,617,3001,415,2131,320,12454,634,75966,10398,112734,22151,(X),(X),67199,8742,115834,7431,172082,22506,N,N,101819,7331,22.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10037,10037,ZCTA5 10037,9109,351,3739,384,1172,215,5370,386,35491,5225,33982,7141,71422,14143,34938,6616,50691,4253,57341,8776,N,N,44453,3952,29.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10038,10038,ZCTA5 10038,9780,399,4200,373,2900,337,5580,413,76379,8254,79323,16789,(X),(X),74414,14168,122181,14075,119710,18690,N,N,123631,22089,31,(X),(X),(X),(X),(X),(X),(X)
8600000US10039,10039,ZCTA5 10039,10631,351,5833,377,1755,287,4798,419,33558,3534,37089,4619,64792,12690,30473,4132,52332,6045,48885,3310,N,N,55261,12799,38.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10040,10040,ZCTA5 10040,16002,363,8690,531,4608,484,7312,487,46200,2894,47108,4228,63133,7873,42000,5850,59397,2654,64262,3998,N,N,50784,3883,40.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10044,10044,ZCTA5 10044,4622,294,2426,344,1627,288,2196,358,91383,15666,119329,23549,(X),(X),68523,15946,116875,11584,140187,16939,N,N,91122,17935,25.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10065,10065,ZCTA5 10065,16742,650,6552,597,5703,559,10190,764,112869,11047,205840,17629,(X),(X),75956,6958,205447,19510,333274,39149,N,N,123166,12485,28.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10069,10069,ZCTA5 10069,2850,487,1336,352,1118,295,1514,375,163750,25568,236287,31026,(X),(X),101806,76253,231265,39696,317091,68827,N,N,155529,45501,15.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10075,10075,ZCTA5 10075,14145,903,5825,750,5142,722,8320,887,111691,14719,188401,86157,(X),(X),80350,12659,205405,21321,310691,44482,N,N,130158,19400,27,(X),(X),(X),(X),(X),(X),(X)
8600000US10103,10103,ZCTA5 10103,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10110,10110,ZCTA5 10110,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10111,10111,ZCTA5 10111,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10112,10112,ZCTA5 10112,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10115,10115,ZCTA5 10115,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10119,10119,ZCTA5 10119,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10128,10128,ZCTA5 10128,31920,791,13784,876,11077,790,18136,986,100200,6975,165192,20327,207070,15671,72043,4084,172532,10104,271760,21018,N,N,96147,5597,25.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10152,10152,ZCTA5 10152,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10153,10153,ZCTA5 10153,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10154,10154,ZCTA5 10154,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10162,10162,ZCTA5 10162,671,238,279,164,233,153,392,243,193510,41091,"250,000+",***,"250,000+",***,192560,66977,216132,43805,252342,89845,N,N,173148,40017,43.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10165,10165,ZCTA5 10165,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10167,10167,ZCTA5 10167,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10168,10168,ZCTA5 10168,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10169,10169,ZCTA5 10169,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10170,10170,ZCTA5 10170,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10171,10171,ZCTA5 10171,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10172,10172,ZCTA5 10172,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10173,10173,ZCTA5 10173,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10174,10174,ZCTA5 10174,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10177,10177,ZCTA5 10177,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10199,10199,ZCTA5 10199,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10271,10271,ZCTA5 10271,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10278,10278,ZCTA5 10278,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10279,10279,ZCTA5 10279,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10280,10280,ZCTA5 10280,4588,330,2233,301,1956,289,2355,321,145432,23202,201364,16274,(X),(X),116886,14448,193651,25746,248866,41113,N,N,141197,25546,21,(X),(X),(X),(X),(X),(X),(X)
8600000US10282,10282,ZCTA5 10282,2439,282,1458,250,1285,243,981,223,"250,000+",***,"250,000+",***,"250,000+",***,140197,83838,318142,49414,361193,52580,N,N,253681,91871,18.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10301,10301,ZCTA5 10301,14063,372,8715,422,5543,377,5348,340,54605,3507,66854,6560,90182,4669,37459,3788,75227,3393,87912,4975,N,N,52383,4068,40.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10302,10302,ZCTA5 10302,6017,273,4225,315,2738,301,1792,243,54170,5824,64109,8621,90634,7764,30104,6704,70739,4543,80593,6074,N,N,42719,5560,46.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10303,10303,ZCTA5 10303,8029,302,6314,334,3547,314,1715,230,52553,5498,60313,5704,81761,8642,24025,3065,62834,3790,67985,4587,N,N,39507,5855,56.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10304,10304,ZCTA5 10304,14564,397,10505,477,6352,465,4059,414,54106,3554,64113,9479,99505,8010,32750,7948,82916,5903,96434,8267,N,N,43771,4639,42.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10305,10305,ZCTA5 10305,14931,324,10514,438,7837,428,4417,348,72782,4419,82759,5270,88728,6351,34332,5881,82951,4255,93185,5090,N,N,54839,7987,38.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10306,10306,ZCTA5 10306,20215,383,14426,556,11384,538,5789,525,79686,3678,99306,5353,111485,4845,33791,6061,95618,3603,112274,4120,N,N,51497,4295,45,(X),(X),(X),(X),(X),(X),(X)
8600000US10307,10307,ZCTA5 10307,5110,174,3880,273,3199,300,1230,250,76857,5974,90494,8845,(X),(X),38942,19732,96729,7502,111430,8569,N,N,50028,9853,45.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10308,10308,ZCTA5 10308,10675,305,8118,327,6430,343,2557,292,87174,6158,96361,3393,102095,4982,37170,10746,98769,6270,110250,7384,N,N,54153,7257,44.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10309,10309,ZCTA5 10309,11052,301,8844,372,7028,427,2208,338,87509,5693,96707,10837,107640,7488,53760,7203,109210,7805,117952,8382,N,N,68192,15054,44.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10310,10310,ZCTA5 10310,8304,250,6185,301,4037,266,2119,249,68080,7132,80576,7332,105956,9137,30446,9318,84186,4898,95526,5860,N,N,44763,6421,42.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10311,10311,ZCTA5 10311,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10312,10312,ZCTA5 10312,21530,377,17377,490,14083,540,4153,418,84584,3469,95960,3696,(X),(X),42896,7959,102797,3025,112834,3645,N,N,56313,5941,44.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10314,10314,ZCTA5 10314,31294,548,23649,597,18224,631,7645,493,77331,3347,90638,3474,100950,3706,37404,3783,93457,3219,105435,3539,N,N,50301,4728,46.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10451,10451,ZCTA5 10451,18140,405,10622,564,3008,323,7518,463,26048,2140,29579,3186,51192,7394,18014,2477,40836,3424,41438,2593,N,N,37670,7234,30.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10452,10452,ZCTA5 10452,25432,368,17176,533,5416,480,8256,515,24790,1337,26722,1269,41667,4796,17058,1729,36083,1578,37766,2257,N,N,28683,2425,35.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10453,10453,ZCTA5 10453,26802,409,18161,574,5634,504,8641,502,23095,1605,25779,1614,37696,4405,14437,1649,33354,1416,34749,1597,N,N,25481,2160,34.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10454,10454,ZCTA5 10454,12790,247,8789,370,2522,333,4001,337,20210,1930,23428,1269,36454,4244,13693,1338,31533,2272,33681,2922,46220,5880,22649,2589,27.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10455,10455,ZCTA5 10455,14023,329,8995,381,2982,350,5028,377,23253,1598,27311,3708,44548,4722,13064,1866,32854,2127,36367,2962,N,N,22058,2152,27.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10456,10456,ZCTA5 10456,29255,436,20247,561,6206,519,9008,570,23956,1688,27331,1546,45307,3589,13856,1554,35722,2118,38424,2181,57672,5808,26028,3798,35.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10457,10457,ZCTA5 10457,23749,422,15786,522,5399,397,7963,499,24750,1471,28510,1776,43068,3359,14598,1709,36604,2624,39903,2924,N,N,26104,4547,32.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10458,10458,ZCTA5 10458,26349,517,16699,626,6230,576,9650,615,27912,2345,30868,1795,44725,5313,20023,1813,41474,2736,43574,3572,N,N,34473,3531,34.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10459,10459,ZCTA5 10459,15688,318,10768,395,3540,320,4920,353,23761,1626,27521,1854,41342,2625,11688,1112,35964,2440,39878,3242,53439,4675,21373,2197,33,(X),(X),(X),(X),(X),(X),(X)
8600000US10460,10460,ZCTA5 10460,19776,356,13873,499,4131,399,5903,457,23209,1491,25298,1665,39433,5326,14290,1123,35624,1779,36676,1939,N,N,28039,3205,37.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10461,10461,ZCTA5 10461,19086,412,11979,447,7577,405,7107,429,51568,2699,62923,4302,80603,7209,33702,3777,68790,3409,79592,4470,N,N,46608,3584,50.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10462,10462,ZCTA5 10462,29345,479,17816,634,9127,496,11529,603,45760,2075,51470,2624,66029,3048,34591,2937,57940,2128,65674,2938,80749,4588,42294,2499,43.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10463,10463,ZCTA5 10463,27458,478,16715,626,9320,515,10743,564,56482,2218,64467,3726,93847,5158,41026,2841,80384,4046,93484,6030,126743,9170,56451,3963,31.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10464,10464,ZCTA5 10464,2024,172,1090,207,835,200,934,196,75208,12456,109853,14735,(X),(X),40431,25739,90671,10854,119570,14613,N,N,56719,11969,40.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10465,10465,ZCTA5 10465,15560,303,10644,459,6886,412,4916,396,73776,4871,88341,7303,103540,4947,37898,7322,85312,3894,99551,5912,N,N,49714,4155,42.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10466,10466,ZCTA5 10466,22891,400,16227,491,6915,545,6664,481,42478,2617,51233,2612,75373,4935,20678,2757,56348,2138,64147,2838,87145,4946,32984,2545,35,(X),(X),(X),(X),(X),(X),(X)
8600000US10467,10467,ZCTA5 10467,35178,486,22974,752,9660,556,12204,731,35117,1361,38452,2495,52611,3709,20767,1719,46518,1666,51306,2260,65073,4457,32755,2892,40.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10468,10468,ZCTA5 10468,24631,414,16493,562,6415,501,8138,526,34784,1932,36034,2550,(X),(X),25978,4482,44912,1913,46376,2398,61269,4176,36674,2662,44.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10469,10469,ZCTA5 10469,22014,389,16417,547,8699,539,5597,459,57207,2764,63999,4153,85217,4304,29743,3034,70069,2066,78167,2654,98297,4484,39332,2733,50.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10470,10470,ZCTA5 10470,5747,245,3397,246,2043,218,2350,247,57706,5180,79063,17791,(X),(X),36953,6790,70509,4493,84389,6466,N,N,47116,3975,42.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10471,10471,ZCTA5 10471,8620,318,4431,289,3124,272,4189,363,80222,6946,103438,10047,(X),(X),56426,9370,105625,8267,137671,12734,N,N,69538,6753,27,(X),(X),(X),(X),(X),(X),(X)
8600000US10472,10472,ZCTA5 10472,21303,417,14969,499,5791,460,6334,507,29308,1939,33598,2230,47693,4866,15537,1494,41909,1679,45026,2046,58910,3154,26519,2368,43.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10473,10473,ZCTA5 10473,20624,340,14278,439,5438,463,6346,408,36764,1646,42694,2719,(X),(X),23281,2753,51802,2228,57289,2968,81010,5197,33449,3160,36,(X),(X),(X),(X),(X),(X),(X)
8600000US10474,10474,ZCTA5 10474,3613,177,2555,172,971,148,1058,162,26585,3028,30023,2439,41689,5348,13259,3840,36171,4123,39585,5487,N,N,22861,3983,31.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10475,10475,ZCTA5 10475,18271,433,10176,729,5143,760,8095,784,44923,5137,58569,8070,84063,14409,34304,3847,59288,5215,74893,7760,N,N,38249,3340,36.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10501,10501,ZCTA5 10501,399,63,355,65,299,64,44,30,141563,39166,123250,42253,(X),(X),172500,159749,168224,30130,165930,33200,N,N,177493,86831,21.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10502,10502,ZCTA5 10502,1859,133,1478,104,1321,105,381,101,157132,16181,176146,18846,188750,14654,56875,32977,195177,17719,220913,22534,N,N,93416,35388,38.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10503,10503,ZCTA5 10503,106,34,61,44,61,44,45,44,(X),(X),242574,68049,242574,68050,(X),(X),141105,76559,221203,46389,N,N,32527,22741,26.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10504,10504,ZCTA5 10504,2473,118,2120,106,1948,98,353,93,205912,44970,236643,28046,(X),(X),54453,10788,329724,39724,362469,44217,N,N,129471,58267,30,(X),(X),(X),(X),(X),(X),(X)
8600000US10505,10505,ZCTA5 10505,267,68,189,43,178,41,78,52,143750,78355,188295,55336,(X),(X),21354,12501,162688,42944,219713,50196,N,N,24515,7600,44.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10506,10506,ZCTA5 10506,1862,149,1589,142,1456,146,273,94,206207,25631,226058,26584,230089,19801,54602,12581,302564,45734,341628,52420,N,N,70673,17748,27.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10507,10507,ZCTA5 10507,1945,193,1380,164,1022,151,565,143,64351,9954,71366,8249,(X),(X),47788,22069,139167,43758,165847,61818,N,N,73299,32695,26,(X),(X),(X),(X),(X),(X),(X)
8600000US10509,10509,ZCTA5 10509,6589,257,4900,256,4013,297,1689,196,94226,10002,118364,10227,(X),(X),39905,11212,117307,6786,133465,9520,N,N,62844,8390,38.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10510,10510,ZCTA5 10510,3483,169,2689,160,2459,168,794,147,146723,11447,190657,17109,206797,23735,48846,16904,219180,17287,261933,23339,N,N,71060,14194,33.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10511,10511,ZCTA5 10511,830,67,580,63,482,71,250,57,98370,7940,116250,20202,124342,14702,53182,9922,112668,13425,125902,15073,N,N,81331,24718,20.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10512,10512,ZCTA5 10512,9069,349,6621,310,5453,321,2448,316,90095,5600,101607,10199,110545,5987,43167,9301,113216,8428,131681,11278,N,N,58512,6518,40.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10514,10514,ZCTA5 10514,4019,195,3520,178,3276,195,499,141,212528,29362,243523,29491,(X),(X),96635,19451,312693,25064,335355,26526,N,N,141725,44161,29.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10516,10516,ZCTA5 10516,2094,116,1400,102,1207,100,694,107,92381,14116,123828,10502,(X),(X),50926,7985,120667,15042,147250,21289,N,N,65561,8608,34.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10517,10517,ZCTA5 10517,161,49,143,46,128,45,18,17,89250,17797,99063,18314,100682,16285,-,**,111566,26742,119170,24652,N,N,N,N,42.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10518,10518,ZCTA5 10518,512,96,420,100,393,97,92,55,187898,60370,222500,81265,231875,93780,50526,21073,193774,39118,222543,41821,N,N,62435,33510,35.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10519,10519,ZCTA5 10519,94,38,66,39,66,39,28,44,(X),(X),(X),(X),(X),(X),-,**,191300,165089,250614,227389,N,N,N,N,0,(X),(X),(X),(X),(X),(X),(X)
8600000US10520,10520,ZCTA5 10520,5086,287,3255,254,2665,235,1831,230,101932,13028,135412,6310,(X),(X),51335,6614,138738,11823,168633,16795,N,N,82675,14889,25.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10522,10522,ZCTA5 10522,3685,215,2573,123,2163,180,1112,218,116671,8189,137208,21446,145711,10358,69069,13844,156335,16106,184283,21514,N,N,87627,17090,31.9,(X),(X),(X),(X),(X),(X),(X)
