GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18
8600000US10030,10030,ZCTA5 10030,11878,407,5550,409,1803,322,6328,383,33720,2653,40888,5465,75486,27744,26971,5307,57119,4609,61421,6084,N,N,51149,6955,38.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10031,10031,ZCTA5 10031,21881,455,11007,624,4486,520,10874,643,41848,2855,43893,5722,65825,10168,35862,3001,60308,3802,67416,6584,N,N,50527,3843,35.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10032,10032,ZCTA5 10032,20140,460,10769,546,4786,479,9371,552,40054,3065,44598,6205,61881,7550,30302,3919,55460,3200,60915,5098,N,N,45021,3607,41.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10033,10033,ZCTA5 10033,19426,420,11790,516,6154,384,7636,467,46349,3046,50589,3971,71285,6780,33203,4545,66376,2480,71551,3499,N,N,52458,4654,41.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10034,10034,ZCTA5 10034,15841,329,8865,426,4339,419,6976,435,45643,4511,43724,5445,66167,7171,43315,5862,62248,3388,63882,4877,N,N,55569,4365,36.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10035,10035,ZCTA5 10035,13480,429,6562,483,2380,324,6918,473,26893,2589,32960,4035,46082,9847,17943,3549,47836,3511,51728,4727,N,N,41953,4562,37.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10036,10036,ZCTA5 10036,15568,661,3173,342,2421,369,12395,654,83812,9440,133493,26033,163363,24563,74720,9789,121970,6955,182774,21768,N,N,105782,6923,23.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10037,10037,ZCTA5 10037,9317,357,4060,373,1110,233,5257,404,39463,3788,34459,7428,73314,14357,41747,6287,54929,6039,55735,7994,N,N,52077,6952,31.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10038,10038,ZCTA5 10038,10048,340,4423,379,3235,358,5625,407,82910,7380,81063,11997,101417,27260,82942,17369,124754,9796,124578,14697,N,N,124107,14682,30.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10039,10039,ZCTA5 10039,10856,359,5839,392,1476,233,5017,451,32257,2572,36508,4538,63649,21790,29904,4354,51355,5793,48854,3656,N,N,52889,12549,37.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10040,10040,ZCTA5 10040,16086,385,8556,480,4578,465,7530,482,45811,2212,46149,2729,65897,7382,40952,6240,59453,3183,64839,4303,N,N,51212,4671,39.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10044,10044,ZCTA5 10044,4790,293,2378,331,1779,295,2412,339,86483,11844,115417,22918,137017,16869,63488,11209,116564,15121,140584,18206,N,N,92558,20783,23.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10065,10065,ZCTA5 10065,16468,714,6587,614,5597,603,9881,770,118310,11471,215282,20215,233504,24098,81982,8884,220482,17015,356286,35283,N,N,128292,13457,29.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10069,10069,ZCTA5 10069,2629,435,1220,322,1065,312,1409,343,155702,28108,"250,000+",***,"250,000+",***,100994,53323,243812,51882,345467,84095,N,N,155792,52265,18.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10075,10075,ZCTA5 10075,12766,878,5402,770,4687,761,7364,847,114481,20162,168526,50040,189417,70667,85249,16924,204044,24795,310809,51281,N,N,124403,19380,27.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10103,10103,ZCTA5 10103,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10110,10110,ZCTA5 10110,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10111,10111,ZCTA5 10111,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10112,10112,ZCTA5 10112,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10115,10115,ZCTA5 10115,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10119,10119,ZCTA5 10119,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10128,10128,ZCTA5 10128,32151,677,14118,734,11382,706,18033,839,103817,4509,167868,16229,205771,13987,75499,5432,176063,8485,270616,18739,N,N,101374,6133,23.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10152,10152,ZCTA5 10152,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10153,10153,ZCTA5 10153,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10154,10154,ZCTA5 10154,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10162,10162,ZCTA5 10162,625,196,312,173,312,173,313,184,178822,122668,"250,000+",***,"250,000+",***,140250,40849,228730,51092,297201,84945,N,N,160477,47033,23.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10165,10165,ZCTA5 10165,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10167,10167,ZCTA5 10167,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10168,10168,ZCTA5 10168,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10169,10169,ZCTA5 10169,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10170,10170,ZCTA5 10170,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10171,10171,ZCTA5 10171,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10172,10172,ZCTA5 10172,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10173,10173,ZCTA5 10173,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10174,10174,ZCTA5 10174,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10177,10177,ZCTA5 10177,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10199,10199,ZCTA5 10199,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10271,10271,ZCTA5 10271,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10278,10278,ZCTA5 10278,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10279,10279,ZCTA5 10279,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10280,10280,ZCTA5 10280,4800,297,2337,327,2033,315,2463,298,146875,26908,203330,7391,209596,12857,116114,15769,205169,24294,261287,36725,N,N,151821,27340,26.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10282,10282,ZCTA5 10282,2434,213,1508,210,1301,221,926,207,"250,000+",***,"250,000+",***,"250,000+",***,140862,82318,300988,42386,346964,48728,N,N,221487,72302,18.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10301,10301,ZCTA5 10301,14361,416,8950,390,5731,358,5411,359,55700,4710,67675,5702,90895,7643,37894,3556,76284,2936,87970,4571,N,N,54008,3541,40.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10302,10302,ZCTA5 10302,6072,284,4095,275,2699,261,1977,324,55864,7029,66599,10251,90675,9226,28570,4415,70149,4373,82179,5855,N,N,41489,5145,48.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10303,10303,ZCTA5 10303,8124,270,6391,356,3564,326,1733,223,55198,5729,62967,5150,80669,5931,25295,9729,65167,4192,69382,4521,N,N,42900,7215,58.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10304,10304,ZCTA5 10304,14669,436,10490,520,6521,454,4179,498,53843,4679,67488,8284,98969,11091,27341,7145,85549,7482,102536,9940,N,N,39611,5053,46.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10305,10305,ZCTA5 10305,14563,414,10211,462,7547,415,4352,428,74063,4177,85369,4571,95330,7211,34356,6307,85898,3880,96783,4383,N,N,55603,8994,41.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10306,10306,ZCTA5 10306,20271,451,14601,580,11498,518,5670,422,78745,4850,97459,5182,112409,5380,29988,7139,94409,3693,111709,4781,N,N,47457,4302,45.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10307,10307,ZCTA5 10307,5128,211,3805,291,3110,293,1323,228,77278,4561,92836,9026,111094,30834,41890,10145,107562,11424,125442,14507,N,N,54972,11939,46.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10308,10308,ZCTA5 10308,10667,369,8378,375,6550,416,2289,291,87493,6002,98445,4416,102372,5173,37391,8353,99017,5716,110397,6765,N,N,50194,5616,46.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10309,10309,ZCTA5 10309,11247,394,9198,415,7406,454,2049,296,93248,6310,102400,6538,109010,8828,57715,13381,113839,7685,120509,8775,N,N,75183,17639,44.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10310,10310,ZCTA5 10310,8304,280,6230,295,3949,270,2074,242,69201,5992,77185,6701,106759,5645,27474,11015,85787,5361,96759,6021,N,N,45239,6107,45.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10311,10311,ZCTA5 10311,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US10312,10312,ZCTA5 10312,21311,432,17110,492,13676,545,4201,383,88567,4737,100301,4262,108508,4855,39632,4109,105244,3691,115272,4505,N,N,58989,7297,44.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10314,10314,ZCTA5 10314,31297,488,23435,590,18292,670,7862,514,77761,3432,93955,3381,104270,4840,34263,3213,95363,3098,109840,3534,N,N,48491,4119,46.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10451,10451,ZCTA5 10451,18489,406,10816,492,3195,364,7673,448,26419,1738,31069,3421,48111,5129,17371,2195,43036,3866,44885,4175,N,N,37991,8379,32.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10452,10452,ZCTA5 10452,25765,331,16934,527,5716,470,8831,493,25771,1243,28738,2032,45166,4287,16944,1755,38071,1689,40939,2248,N,N,29121,2975,39.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10453,10453,ZCTA5 10453,27240,318,18066,482,5635,410,9174,489,22914,1551,26297,1521,38367,2971,13847,1654,34188,1382,36250,1777,N,N,24967,2003,37,(X),(X),(X),(X),(X),(X),(X)
8600000US10454,10454,ZCTA5 10454,12838,299,8664,357,2461,327,4174,362,21553,2240,23774,1171,38601,4549,13912,1595,33449,2648,35961,3556,N,N,23541,2539,29.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10455,10455,ZCTA5 10455,14225,342,9440,385,3221,384,4785,396,23962,1983,29272,2477,42472,6335,11941,886,35232,2043,38689,2404,N,N,21831,2732,29.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10456,10456,ZCTA5 10456,29771,510,20526,654,6615,488,9245,610,25868,1494,28945,1577,45705,4960,14732,1864,37878,1759,40488,2007,58456,5152,27967,3506,36.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10457,10457,ZCTA5 10457,24089,445,15961,568,5561,485,8128,455,25967,1473,29962,1833,42268,3239,15405,1811,38182,2825,41493,3487,60714,9296,27792,5255,33.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10458,10458,ZCTA5 10458,27000,448,17087,612,6393,536,9913,523,30339,1478,32345,1797,47946,5693,21281,2076,43596,2423,45415,3197,N,N,36145,3187,37.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10459,10459,ZCTA5 10459,15870,357,10838,365,3572,324,5032,387,24805,2146,30005,2116,42788,3285,11953,1186,36940,2572,40485,2937,57126,4785,22872,3273,34.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10460,10460,ZCTA5 10460,19974,361,14039,578,4550,551,5935,490,24086,1571,26063,1719,37251,2911,14008,1363,36206,1908,38648,2553,55418,6470,25728,2364,36.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10461,10461,ZCTA5 10461,18881,413,11700,525,7254,472,7181,447,55332,2869,67291,5171,87233,6803,34284,4967,71657,3130,85367,4770,N,N,45374,2908,46.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10462,10462,ZCTA5 10462,29438,365,17952,691,9269,533,11486,710,48315,2839,53243,2939,65943,3227,36466,2744,59362,2459,66885,3448,80749,5976,43606,2420,44.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10463,10463,ZCTA5 10463,27607,523,16835,530,9280,491,10772,614,56568,1717,63666,2643,97093,5654,41667,3930,79457,3553,90757,5034,126556,8268,58152,4550,34.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10464,10464,ZCTA5 10464,1890,180,968,178,715,168,922,183,76917,13090,111607,14026,120929,12924,41833,27584,92724,11483,122423,16170,N,N,60025,11661,44.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10465,10465,ZCTA5 10465,15647,281,10684,482,7081,380,4963,453,73068,4779,87037,5463,102051,3584,39543,4946,86933,3750,101684,4927,N,N,50668,4346,44.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10466,10466,ZCTA5 10466,23056,457,16353,553,6948,470,6703,508,44354,2626,54398,2900,77808,4972,22897,3507,60066,2128,67865,2534,N,N,34872,2827,40.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10467,10467,ZCTA5 10467,35860,430,23536,700,10191,657,12324,618,34964,1540,37192,1827,50826,3025,21795,2692,46982,1917,51139,2628,63404,4633,33301,2562,39.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10468,10468,ZCTA5 10468,25485,468,17112,562,6923,476,8373,521,34988,2357,37927,2434,51102,4835,22325,2272,45872,1819,48492,2229,62591,4573,35745,3120,45.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10469,10469,ZCTA5 10469,21821,391,16385,604,8407,545,5436,431,57124,3759,66050,3793,85846,3967,31281,2851,71240,2775,78671,3229,N,N,39867,2800,46.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10470,10470,ZCTA5 10470,5800,172,3426,233,2053,212,2374,215,58839,6990,74388,11894,90781,7401,40625,6612,71292,4476,84217,5882,N,N,49098,4513,39.6,(X),(X),(X),(X),(X),(X),(X)
8600000US10471,10471,ZCTA5 10471,8614,318,4511,340,3126,334,4103,305,81594,4213,102670,10621,134423,12641,60046,9168,109107,6344,140814,9344,N,N,71951,6355,29.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10472,10472,ZCTA5 10472,21756,294,15204,514,6105,409,6552,501,29934,1798,33431,2019,45935,6117,16436,2396,41976,1612,45242,1992,N,N,27710,2227,45.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10473,10473,ZCTA5 10473,20906,281,14586,444,5463,470,6320,458,36686,1936,41366,3079,69123,5406,21383,3797,52289,2287,57263,2984,80507,5265,34374,3038,36,(X),(X),(X),(X),(X),(X),(X)
8600000US10474,10474,ZCTA5 10474,3542,141,2521,169,967,164,1021,159,26901,5771,31205,3289,41867,4339,13425,3243,38389,5770,41282,7185,N,N,23779,4406,35,(X),(X),(X),(X),(X),(X),(X)
8600000US10475,10475,ZCTA5 10475,18664,445,10531,820,5097,776,8133,792,46340,3122,60695,7282,89188,7804,35665,5375,59127,3938,73226,6173,N,N,39504,3390,36.7,(X),(X),(X),(X),(X),(X),(X)
8600000US10501,10501,ZCTA5 10501,385,62,362,65,298,71,23,23,130313,51165,126389,39311,161250,71040,191607,189961,166342,26010,163953,27523,N,N,183561,108052,27.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10502,10502,ZCTA5 10502,1879,105,1458,92,1318,96,421,102,161734,17155,191304,13208,197308,25891,69934,21426,199559,18099,228563,22417,N,N,97148,36281,40.1,(X),(X),(X),(X),(X),(X),(X)
8600000US10503,10503,ZCTA5 10503,86,28,37,35,37,35,49,34,-,**,226250,95519,226250,95762,-,**,158978,93793,216916,59259,N,N,115227,152718,27.9,(X),(X),(X),(X),(X),(X),(X)
8600000US10504,10504,ZCTA5 10504,2569,128,2198,115,2011,122,371,119,213688,30102,239924,25392,"250,000+",***,60938,32182,330455,41076,367828,46950,N,N,105243,27844,29.4,(X),(X),(X),(X),(X),(X),(X)
8600000US10505,10505,ZCTA5 10505,298,72,187,51,177,49,111,51,118333,102581,217574,71628,191375,73158,-,**,165375,44225,246505,63972,N,N,28696,13247,41.3,(X),(X),(X),(X),(X),(X),(X)
8600000US10506,10506,ZCTA5 10506,1961,189,1680,178,1532,179,281,111,194917,30132,227885,29576,233409,29039,58250,18643,323099,53329,364608,59630,N,N,71658,21676,25.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10507,10507,ZCTA5 10507,2071,185,1469,155,1073,187,602,150,66106,10448,74809,31904,141797,25962,52838,24642,128674,21063,149429,26111,N,N,76575,32002,24.8,(X),(X),(X),(X),(X),(X),(X)
8600000US10509,10509,ZCTA5 10509,6756,323,4970,339,4037,348,1786,205,94768,6331,119438,8860,126841,7598,40612,4812,115308,6010,132458,7379,N,N,60565,8094,40.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10510,10510,ZCTA5 10510,3466,190,2766,157,2535,173,700,139,153152,13702,192713,25686,207216,32616,42109,8567,225341,19011,265388,23046,N,N,64188,10780,32.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10511,10511,ZCTA5 10511,807,59,572,59,490,63,235,56,99479,10308,115395,17027,122500,12371,52250,12833,103623,9604,118010,10480,N,N,67089,13605,23.2,(X),(X),(X),(X),(X),(X),(X)
8600000US10512,10512,ZCTA5 10512,9128,402,6544,337,5449,346,2584,326,90585,5728,100962,7078,111482,6488,49326,7481,112952,6636,130107,8908,N,N,65762,7126,43.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10514,10514,ZCTA5 10514,3948,202,3485,206,3166,221,463,139,244527,31523,"250,000+",***,"250,000+",***,103257,23629,334662,30229,358256,34905,N,N,144268,48004,29.5,(X),(X),(X),(X),(X),(X),(X)
8600000US10516,10516,ZCTA5 10516,2170,123,1421,111,1234,107,749,126,93750,12519,127292,8120,130571,9099,52995,7794,120525,14758,149147,20560,N,N,65493,9121,36.4,(X),(X),(X),(X),(X),(X),(X)
