GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43,HC03_EST_VC43,HC03_MOE_VC43
8600000US10013,10013,ZCTA5 10013,26937,1279,13158,870,13779,788,37.1,1.5,35.2,1.6,38.7,1.9,95.5,7.5,(X),(X),(X),(X),40.9,4.3,(X),(X),(X),(X),19.1,2.3,(X),(X),(X),(X),21.7,3.1,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),2.6,(X),(X),(X),(X),(X)
8600000US10014,10014,ZCTA5 10014,31835,1206,16107,1073,15728,854,37,1.3,39,2.4,35.1,2.6,102.4,9.8,(X),(X),(X),(X),27.5,2.6,(X),(X),(X),(X),16.8,1.9,(X),(X),(X),(X),10.7,1.7,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
8600000US10016,10016,ZCTA5 10016,50112,2268,22487,1332,27625,1594,33.1,0.7,34.9,2,32,1.1,81.4,6,(X),(X),(X),(X),28.2,2.2,(X),(X),(X),(X),16.3,1.8,(X),(X),(X),(X),11.9,1.5,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.8,(X),(X),(X),(X),(X)
8600000US10017,10017,ZCTA5 10017,16278,1135,7357,806,8921,778,37.3,2.3,38,3.4,37,2.8,82.5,11.5,(X),(X),(X),(X),31.1,4.4,(X),(X),(X),(X),22.8,4.3,(X),(X),(X),(X),8.3,1.6,(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X),1.7,(X),(X),(X),(X),(X)
8600000US10018,10018,ZCTA5 10018,8062,598,4089,527,3973,405,30.6,0.8,31.6,1.7,30.2,0.8,102.9,18.5,(X),(X),(X),(X),13.2,2.7,(X),(X),(X),(X),3.9,1.3,(X),(X),(X),(X),9.2,2.4,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),2.3,(X),(X),(X),(X),(X)
8600000US10019,10019,ZCTA5 10019,38752,1743,18707,1181,20045,1077,39.7,1.1,40.1,1.5,38.9,2,93.3,7,(X),(X),(X),(X),27.7,2.5,(X),(X),(X),(X),18.8,2,(X),(X),(X),(X),8.8,1.7,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.7,(X),(X),(X),(X),(X)
8600000US10020,10020,ZCTA5 10020,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10021,10021,ZCTA5 10021,42142,2403,18331,1534,23811,1560,40.3,2.3,37,1.5,43.5,3.4,77,7.3,(X),(X),(X),(X),58.4,5.8,(X),(X),(X),(X),35.3,3.9,(X),(X),(X),(X),23.1,4.6,(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X)
8600000US10022,10022,ZCTA5 10022,29699,1657,13067,969,16632,1072,46,1.8,45.8,2.4,46.2,2.4,78.6,6.4,(X),(X),(X),(X),55.3,5.5,(X),(X),(X),(X),42.7,5.1,(X),(X),(X),(X),12.6,2.2,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.5,(X),(X),(X),(X),(X)
8600000US10023,10023,ZCTA5 10023,60762,2275,28903,1538,31859,1575,41.8,1.3,40.4,1.9,42.7,1.4,90.7,6.4,(X),(X),(X),(X),49.9,3.4,(X),(X),(X),(X),28.9,2.6,(X),(X),(X),(X),21,1.9,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X)
8600000US10024,10024,ZCTA5 10024,59249,2340,27457,1386,31792,1433,41.5,1.1,41.7,1.1,41.2,1.6,86.4,4.6,(X),(X),(X),(X),51.3,3.7,(X),(X),(X),(X),25.5,2.4,(X),(X),(X),(X),25.8,2.4,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.8,(X),(X),(X),(X),(X)
8600000US10025,10025,ZCTA5 10025,97373,2914,43067,1777,54306,2200,39.3,1.6,40.3,1.5,38.4,2.3,79.3,4.4,(X),(X),(X),(X),43,2.6,(X),(X),(X),(X),22.5,2,(X),(X),(X),(X),20.5,1.8,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.8,(X),(X),(X),(X),(X)
8600000US10026,10026,ZCTA5 10026,38372,1973,17781,1136,20591,1148,34.3,1.1,32.5,2,35.7,2.1,86.4,5.3,(X),(X),(X),(X),42.1,3.5,(X),(X),(X),(X),13.1,1.6,(X),(X),(X),(X),29.1,2.8,(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X),2.3,(X),(X),(X),(X),(X)
8600000US10027,10027,ZCTA5 10027,63057,1917,29226,1541,33831,1209,30.4,0.8,29.7,1.2,31.2,1.5,86.4,5.6,(X),(X),(X),(X),37.1,2.6,(X),(X),(X),(X),12.6,1.2,(X),(X),(X),(X),24.5,2.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X)
8600000US10028,10028,ZCTA5 10028,46169,2066,20433,1187,25736,1479,39.7,1,40.2,1.4,39,1.8,79.4,5.8,(X),(X),(X),(X),47.5,3.5,(X),(X),(X),(X),27.2,2.5,(X),(X),(X),(X),20.3,2.3,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US10029,10029,ZCTA5 10029,77857,2503,36231,1703,41626,1561,33.5,1.2,30.1,0.8,36.5,1.5,87,4.8,(X),(X),(X),(X),50.6,2.9,(X),(X),(X),(X),18.7,1.5,(X),(X),(X),(X),32,2.5,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X)
8600000US10030,10030,ZCTA5 10030,29530,1524,13984,857,15546,1002,34,1.5,32.1,2.6,35.6,2.5,90,6.5,(X),(X),(X),(X),43.2,3.6,(X),(X),(X),(X),13.5,1.6,(X),(X),(X),(X),29.6,3,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.2,(X),(X),(X),(X),(X)
8600000US10031,10031,ZCTA5 10031,58912,2222,27929,1433,30983,1472,33.4,1.2,32,1,34.8,1.6,90.1,5.7,(X),(X),(X),(X),40.6,2.9,(X),(X),(X),(X),15,1.3,(X),(X),(X),(X),25.6,2.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.8,(X),(X),(X),(X),(X)
8600000US10032,10032,ZCTA5 10032,59069,2368,29316,1592,29753,1439,34.6,1,32.3,1.5,36.7,2.1,98.5,6.4,(X),(X),(X),(X),42.5,2.7,(X),(X),(X),(X),17.6,1.6,(X),(X),(X),(X),24.9,2.2,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.6,(X),(X),(X),(X),(X)
8600000US10033,10033,ZCTA5 10033,60520,2221,31922,1730,28598,1262,35.9,1.2,34.3,1.9,39,1.6,111.6,7.5,(X),(X),(X),(X),40.9,2.7,(X),(X),(X),(X),16.1,1.5,(X),(X),(X),(X),24.8,1.8,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
8600000US10034,10034,ZCTA5 10034,42672,1750,20863,1302,21809,1034,36.4,1.1,35.3,1.8,37.6,1.2,95.7,7.1,(X),(X),(X),(X),42.9,3.3,(X),(X),(X),(X),14.7,1.4,(X),(X),(X),(X),28.2,2.8,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.2,(X),(X),(X),(X),(X)
8600000US10035,10035,ZCTA5 10035,34760,2000,16884,1244,17876,1105,34.7,1.5,34,1.7,36,2.7,94.5,6.8,(X),(X),(X),(X),47.9,4.6,(X),(X),(X),(X),17.2,2,(X),(X),(X),(X),30.7,3.3,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.5,(X),(X),(X),(X),(X)
8600000US10036,10036,ZCTA5 10036,24127,1243,14102,944,10025,864,37.5,1.7,39.3,1.9,35,2.1,140.7,15.8,(X),(X),(X),(X),19.4,2.3,(X),(X),(X),(X),12.1,1.8,(X),(X),(X),(X),7.4,1.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.6,(X),(X),(X),(X),(X)
8600000US10037,10037,ZCTA5 10037,18041,1267,7719,794,10322,827,37.1,2.3,35,4.3,39.8,3.8,74.8,8.7,(X),(X),(X),(X),55.4,7.3,(X),(X),(X),(X),25.1,3.7,(X),(X),(X),(X),30.3,5.7,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),1.6,(X),(X),(X),(X),(X)
8600000US10038,10038,ZCTA5 10038,20997,928,9758,693,11239,632,33.6,1.3,31.9,1.9,35.8,2.5,86.8,8,(X),(X),(X),(X),33.6,4.4,(X),(X),(X),(X),18.2,2.2,(X),(X),(X),(X),15.4,3.5,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),2.3,(X),(X),(X),(X),(X)
8600000US10039,10039,ZCTA5 10039,25952,1541,11621,882,14331,1062,32.9,1.7,31.2,2.7,34.2,2,81.1,7.5,(X),(X),(X),(X),55.4,5,(X),(X),(X),(X),15.9,2.5,(X),(X),(X),(X),39.5,4.3,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),2.7,(X),(X),(X),(X),(X)
8600000US10040,10040,ZCTA5 10040,45278,1818,21298,1164,23980,1167,37.6,1.5,35.5,3.4,39,1.8,88.8,5.8,(X),(X),(X),(X),45.7,3.2,(X),(X),(X),(X),20.8,1.8,(X),(X),(X),(X),24.9,2.8,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X)
8600000US10044,10044,ZCTA5 10044,12050,927,5799,728,6251,501,39.4,2.6,39.4,3.7,39.4,4.7,92.8,13.1,(X),(X),(X),(X),47.4,6.5,(X),(X),(X),(X),27.6,5.3,(X),(X),(X),(X),19.8,3.3,(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X),1.8,(X),(X),(X),(X),(X)
8600000US10065,10065,ZCTA5 10065,31761,1680,13549,1026,18212,1085,38.8,1.6,38.5,1.9,39.1,2,74.4,6.2,(X),(X),(X),(X),48.9,4.1,(X),(X),(X),(X),29.1,3,(X),(X),(X),(X),19.9,2.5,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
8600000US10069,10069,ZCTA5 10069,5523,1052,2916,650,2607,529,35.8,2.6,33.8,4.4,37.4,3.5,111.9,21.8,(X),(X),(X),(X),28.8,10.1,(X),(X),(X),(X),7.4,3.5,(X),(X),(X),(X),21.5,9.3,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US10075,10075,ZCTA5 10075,24377,1775,9942,1145,14435,1224,42.6,4.1,44.6,4.8,40.2,5.4,68.9,9.2,(X),(X),(X),(X),49,7.2,(X),(X),(X),(X),31,6.1,(X),(X),(X),(X),18,4.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X)
8600000US10103,10103,ZCTA5 10103,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10110,10110,ZCTA5 10110,1,2,0,11,1,2,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US10111,10111,ZCTA5 10111,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10112,10112,ZCTA5 10112,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10115,10115,ZCTA5 10115,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10119,10119,ZCTA5 10119,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10128,10128,ZCTA5 10128,62447,1897,26468,1321,35979,1329,38.7,1.7,39.6,2.2,38.1,1.9,73.6,4.5,(X),(X),(X),(X),45.7,3.3,(X),(X),(X),(X),23.3,2.3,(X),(X),(X),(X),22.4,2.4,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X)
8600000US10152,10152,ZCTA5 10152,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10153,10153,ZCTA5 10153,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10154,10154,ZCTA5 10154,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10162,10162,ZCTA5 10162,1252,613,697,413,555,356,36.2,10.6,44,11,33.5,22.9,125.6,100.6,(X),(X),(X),(X),76.1,26.7,(X),(X),(X),(X),20.5,22.6,(X),(X),(X),(X),55.6,26.9,(X),(X),(X),(X),1.2,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US10165,10165,ZCTA5 10165,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10167,10167,ZCTA5 10167,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10168,10168,ZCTA5 10168,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10169,10169,ZCTA5 10169,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10170,10170,ZCTA5 10170,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10171,10171,ZCTA5 10171,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10172,10172,ZCTA5 10172,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10173,10173,ZCTA5 10173,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10174,10174,ZCTA5 10174,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10177,10177,ZCTA5 10177,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10199,10199,ZCTA5 10199,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10271,10271,ZCTA5 10271,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10278,10278,ZCTA5 10278,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10279,10279,ZCTA5 10279,0,11,0,11,0,11,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US10280,10280,ZCTA5 10280,8817,918,4086,549,4731,633,37.1,2,37.3,1.6,36.5,2.8,86.4,14.7,(X),(X),(X),(X),36,7.2,(X),(X),(X),(X),11,3.6,(X),(X),(X),(X),25,6,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
8600000US10282,10282,ZCTA5 10282,5903,663,3244,478,2659,341,33,1.1,31.4,1.6,34.5,1.4,122,20,(X),(X),(X),(X),53.3,11,(X),(X),(X),(X),8.7,3.1,(X),(X),(X),(X),44.6,9.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),3.4,(X),(X),(X),(X),(X)
8600000US10301,10301,ZCTA5 10301,39367,1746,19738,1021,19629,950,35.3,1.7,33.6,2.1,36.2,1.7,100.6,4.6,(X),(X),(X),(X),55.1,4.6,(X),(X),(X),(X),17.7,1.7,(X),(X),(X),(X),37.5,4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.8,(X),(X),(X),(X),(X)
8600000US10302,10302,ZCTA5 10302,18043,1244,8857,757,9186,752,33.3,1.5,32.7,1.8,33.8,2.3,96.4,9.2,(X),(X),(X),(X),55.7,6.2,(X),(X),(X),(X),15.9,2.5,(X),(X),(X),(X),39.8,5.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.4,(X),(X),(X),(X),(X)
8600000US10303,10303,ZCTA5 10303,24348,1239,11334,734,13014,700,32.8,2,30.3,2,34.5,1.7,87.1,5.2,(X),(X),(X),(X),53.9,4.4,(X),(X),(X),(X),12,1.5,(X),(X),(X),(X),41.9,3.8,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
8600000US10304,10304,ZCTA5 10304,41864,2067,19520,1044,22344,1285,35,1.8,32.4,3.1,37.9,1.7,87.4,4.5,(X),(X),(X),(X),61,4.1,(X),(X),(X),(X),21.2,2.1,(X),(X),(X),(X),39.8,3.5,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),3.6,(X),(X),(X),(X),(X)
8600000US10305,10305,ZCTA5 10305,41471,1243,19803,857,21668,791,40.1,1.2,39.7,1.3,40.5,1.8,91.4,4.8,(X),(X),(X),(X),54.9,3.4,(X),(X),(X),(X),22.8,1.9,(X),(X),(X),(X),32.1,2.5,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),2.1,(X),(X),(X),(X),(X)
8600000US10306,10306,ZCTA5 10306,54888,1647,26004,1005,28884,943,42,1.1,40.4,1.3,43.3,1.1,90,3.5,(X),(X),(X),(X),61.9,3.1,(X),(X),(X),(X),26.8,2,(X),(X),(X),(X),35.1,2.2,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.9,(X),(X),(X),(X),(X)
8600000US10307,10307,ZCTA5 10307,15006,796,7418,435,7588,563,39,1.2,39.4,0.9,37.9,2.7,97.8,8.1,(X),(X),(X),(X),60.1,5.3,(X),(X),(X),(X),18.5,3,(X),(X),(X),(X),41.6,4.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.4,(X),(X),(X),(X),(X)
